Inventory_ID,ISO639P3code,Glottocode,phonemes,consonants,vowels,tones
1822,mcb,mach1267,27,18,9,NA
1823,mmh,mehi1240,23,13,10,NA
1824,cox,nant1250,27,18,9,NA
1825,not,noma1263,25,16,9,NA
1826,plu,pali1279,24,14,10,NA
1827,pbg,para1316,25,13,12,NA
1828,pab,pare1272,19,15,4,NA
1829,pio,piap1246,19,15,4,NA
1830,rgr,resi1247,37,32,5,NA
1831,tae,tari1256,38,23,15,NA
1832,ter,tere1279,23,13,10,NA
1833,wap,wapi1253,22,18,4,NA
1834,gae,guar1293,25,17,8,NA
1835,wau,waur1244,26,16,10,NA
1836,guc,wayu1243,20,14,6,NA
1837,xir,xiri1243,24,19,5,NA
1838,ame,yane1238,33,24,9,NA
1839,yvt,yavi1244,21,17,4,NA
1840,yaw,yawa1261,21,17,4,NA
1841,pib,yine1238,26,16,10,NA
1842,ycn,yucu1253,21,16,5,NA
1843,brg,baur1253,18,14,4,NA
1844,ign,igna1246,19,15,4,NA
1845,dny,deni1241,22,18,4,NA
1846,jaa,jama1261,16,12,4,NA
1847,jaa,jama1261,19,11,8,NA
1848,cul,culi1244,21,17,4,NA
1849,pad,paum1247,28,22,6,NA
1850,swx,suru1263,23,18,5,NA
1851,ayr,cent2142,32,26,6,NA
1852,jqr,jaqa1244,42,36,6,NA
1853,kwi,awac1239,26,16,10,NA
1854,cbi,chac1249,27,23,4,NA
1855,gum,guam1248,25,20,5,NA
1856,cof,colo1256,26,16,10,NA
1857,boa,bora1263,41,29,12,NA
1858,boa,mira1254,31,17,14,NA
1859,bmr,muin1242,28,22,6,NA
1860,jeb,jebe1250,21,17,4,NA
1861,cbt,chay1248,18,14,4,NA
1862,ako,akur1238,24,10,14,NA
1863,apy,apal1257,24,12,12,NA
1864,aap,para1310,17,11,6,NA
1865,bkq,baka1277,30,16,14,NA
1866,bkq,baka1277,28,16,12,NA
1867,car,gali1262,17,11,6,NA
1868,car,gali1262,15,9,6,NA
1869,car,gali1262,15,9,6,NA
1870,cbd,cari1279,21,14,7,NA
1871,hix,hixk1239,23,18,5,NA
1872,txi,ikpe1245,18,12,6,NA
1873,ake,akaw1239,21,10,11,NA
1874,jru,japr1238,20,14,6,NA
1875,kbb,kaxu1237,18,12,6,NA
1876,kui,kuik1246,26,14,12,NA
1877,mbc,macu1259,22,10,12,NA
1878,mcg,mapo1246,19,12,7,NA
1879,mch,maqu1238,26,12,14,NA
1880,pbh,enap1235,20,13,7,NA
1881,aoc,pemo1248,21,10,11,NA
1882,aoc,pemo1248,17,10,7,NA
1883,pev,pemo1245,19,12,7,NA
1884,tri,trio1238,24,10,14,NA
1885,atr,waim1253,27,16,11,NA
1886,waw,waiw1244,20,14,6,NA
1887,way,waya1269,16,9,7,NA
1888,yar,yaba1248,18,11,7,NA
1889,orw,orow1243,18,12,6,NA
1890,pav,wari1268,21,15,6,NA
1891,arh,arhu1242,21,15,6,NA
1892,mot,bari1297,22,10,12,NA
1893,chb,chib1270,22,16,6,NA
1894,cbg,chim1309,36,16,20,NA
1895,con,cofa1242,37,27,10,NA
1896,kog,cogu1240,36,24,12,NA
1897,kvn,bord1248,24,19,5,NA
1898,mbp,mala1522,27,20,7,NA
1899,tuf,cent2150,19,14,5,NA
1900,noa,woun1238,33,19,14,NA
1901,bdc,embe1259,33,21,12,NA
1902,cto,embe1260,31,19,12,NA
1903,cmi,embe1262,28,16,12,NA
1904,emp,nort2972,32,20,12,NA
1905,sja,epen1239,38,17,21,NA
1906,pue,puel1244,36,29,7,NA
1907,ona,onaa1245,29,21,8,NA
1908,teh,tehu1242,31,25,6,NA
1909,cod,coca1259,16,11,5,NA
1910,cui,cuib1242,25,17,8,NA
1911,guh,guah1255,35,17,18,NA
1912,guo,guay1257,22,16,6,NA
1913,mbn,maca1259,22,16,6,NA
1914,axb,abip1241,23,13,10,NA
1915,kbc,kadi1248,31,23,8,NA
1916,moc,moco1246,29,21,8,NA
1917,plg,pila1245,22,18,4,NA
1918,tob,toba1269,26,18,8,NA
1919,tob,toba1269,28,20,8,NA
1920,amr,amar1274,33,15,18,NA
1921,cht,chol1284,20,15,5,NA
1922,ano,ando1256,35,11,24,NA
1923,ash,abis1238,27,17,10,NA
1924,kbh,cams1241,27,21,6,NA
1925,cbu,cand1248,27,21,6,NA
1926,cyb,cayu1262,33,17,16,NA
1927,irn,iran1263,43,21,22,NA
1928,ito,iton1250,25,19,6,NA
1929,lec,leco1242,30,24,6,NA
1930,lul,olub1238,21,16,5,NA
1931,omc,moch1259,32,20,12,NA
1932,mzp,movi1243,29,19,10,NA
1933,myr,muni1258,27,22,5,NA
1934,pbb,paez1247,49,33,16,NA
1935,pui,puin1248,19,8,11,NA
1936,trr,taus1253,17,12,5,NA
1937,tca,ticu1245,33,15,18,NA
1938,tit,tini1245,40,22,18,NA
1939,tpy,trum1247,29,23,6,NA
1940,ura,urar1246,21,16,5,NA
1941,vil,vile1241,29,24,5,NA
1942,auc,waor1240,32,12,20,NA
1943,wba,wara1303,16,11,5,NA
1944,yag,yama1264,20,15,5,NA
1945,yuz,yura1255,25,18,7,NA
1946,acu,achu1248,27,15,12,NA
1947,agr,agua1253,20,12,8,NA
1948,hub,huam1247,23,15,8,NA
1949,jiv,shua1257,21,13,8,NA
1950,cbv,cacu1241,26,21,5,NA
1951,mbr,nuka1242,24,12,12,NA
1952,kav,nucl1668,20,12,8,NA
1953,apn,apin1244,34,17,17,NA
1954,ark,arik1265,25,11,14,NA
1955,bor,boro1282,22,15,7,NA
1956,ram,cane1242,29,13,16,NA
1957,cax,chiq1248,26,14,12,NA
1958,gvp,para1315,21,11,10,NA
1959,gta,guat1253,25,17,8,NA
1960,jbt,djeo1235,24,14,10,NA
1961,kgp,kain1272,16,11,5,NA
1962,kpj,kara1500,24,9,15,NA
1963,txu,kaya1330,33,16,17,NA
1964,xra,krah1246,46,12,34,NA
1965,kqq,kren1239,35,22,13,NA
1966,xri,krik1239,26,11,15,NA
1967,mbl,maxa1247,20,10,10,NA
1968,opy,ofay1240,24,14,10,NA
1969,kre,pana1307,26,11,15,NA
1970,gvp,para1315,26,10,16,NA
1971,prr,puri1262,18,12,6,NA
1972,rkb,rikb1245,28,14,14,NA
1973,suy,suya1243,28,13,15,NA
1974,suy,suya1243,31,15,16,NA
1975,umo,umot1240,20,12,8,NA
1976,xav,xava1240,24,11,13,NA
1977,xer,xere1240,27,13,14,NA
1978,xok,xokl1240,37,19,18,NA
1979,fun,fuln1247,33,21,12,NA
1980,zkp,saop1235,27,13,14,NA
1981,crq,iyow1239,21,16,5,NA
1982,mca,maca1260,32,22,10,NA
1983,cag,niva1238,28,22,6,NA
1984,mtp,wich1262,28,23,5,NA
1985,caw,call1235,32,26,6,NA
1986,cas,mose1249,39,23,16,NA
1987,cas,mose1249,41,23,18,NA
1988,cas,mose1249,41,23,18,NA
1989,myp,pira1253,11,8,3,NA
1990,kwa,daww1239,39,24,15,NA
1991,jup,hupd1244,34,19,15,NA
1992,mbj,nade1244,34,17,17,NA
1993,yab,yuhu1238,35,20,15,NA
1994,nab,khit1238,31,13,18,NA
1995,ltn,latu1238,28,12,16,NA
1996,wmd,mama1278,34,14,20,NA
1997,sae,saba1268,16,11,5,NA
1998,amc,amah1246,23,15,8,NA
1999,mcd,shar1245,22,14,8,NA
2000,kaq,capa1241,24,16,8,NA
2001,cbr,cash1251,21,15,6,NA
2002,cao,chac1251,20,16,4,NA
2003,cbs,cash1254,23,15,8,NA
2004,knt,pano1254,19,15,4,NA
2005,ktx,kaxa1239,20,15,5,NA
2006,xor,koru1247,20,14,6,NA
2007,mpq,mati1255,21,15,6,NA
2008,mcf,mats1244,21,15,6,NA
2009,nuc,nuku1263,20,14,6,NA
2010,pno,pano1255,18,14,4,NA
2011,pyn,poya1241,21,14,7,NA
2012,sya,sian1254,17,13,4,NA
2013,sha,shal1242,18,14,4,NA
2014,mcd,shar1245,23,15,8,NA
2015,shp,ship1255,24,16,8,NA
2016,yaa,yami1256,22,14,8,NA
2017,ywn,yawa1260,19,15,4,NA
2018,mts,yora1241,22,14,8,NA
2019,yad,yagu1244,23,11,12,NA
2020,yme,yame1242,18,10,8,NA
2021,qwa,coro1247,24,18,6,NA
2022,qvc,caja1238,22,19,3,NA
2023,quk,chac1250,18,15,3,NA
2024,quz,cusc1236,31,26,5,NA
2025,quf,lamb1276,19,16,3,NA
2026,qvi,imba1240,20,17,3,NA
2027,inb,inga1252,22,19,3,NA
2028,inj,jung1240,16,13,3,NA
2029,qxw,jauj1238,22,16,6,NA
2030,qvn,nort2980,25,19,6,NA
2031,qvn,nort2980,25,19,6,NA
2032,quy,ayac1239,17,14,3,NA
2033,qul,nort2976,28,25,3,NA
2034,qub,hual1241,22,16,6,NA
2035,qxn,nort2979,23,17,6,NA
2036,qvs,sanm1289,18,15,3,NA
2037,qvn,nort2980,22,19,3,NA
2038,qus,sant1432,25,20,5,NA
2039,qvo,napo1242,23,20,3,NA
2040,qxl,sala1272,26,23,3,NA
2041,quw,tena1240,24,21,3,NA
2042,pid,piar1243,30,23,7,NA
2043,slc,sali1298,30,20,10,NA
2044,aro,arao1248,23,19,4,NA
2045,cav,cavi1250,24,20,4,NA
2046,ese,esee1248,21,17,4,NA
2047,ese,esee1248,22,18,4,NA
2048,rey,reye1240,22,18,4,NA
2049,tna,taca1256,22,18,4,NA
2050,bsn,bara1380,17,11,6,NA
2051,cub,cube1242,17,11,6,NA
2052,des,desa1247,18,12,6,NA
2053,gvc,guan1269,28,16,12,NA
2054,cbc,cara1272,23,11,12,NA
2055,coe,kore1283,30,18,12,NA
2056,myy,macu1260,22,10,12,NA
2057,ore,orej1242,20,14,6,NA
2058,pir,pira1254,24,12,12,NA
2059,sey,seco1241,26,14,12,NA
2060,snn,sion1247,30,18,12,NA
2061,sri,siri1274,23,11,12,NA
2062,tnc,tani1257,21,11,10,NA
2063,tav,tatu1247,17,11,6,NA
2064,tuo,tuca1252,27,15,12,NA
2065,tue,tuyu1244,23,11,12,NA
2066,bao,waim1255,22,10,12,NA
2067,yui,yuru1263,17,11,6,NA
2068,guq,ache1246,34,22,12,NA
2069,aqz,akun1241,22,11,11,NA
2070,adw,amun1246,26,14,12,NA
2071,api,apia1248,22,12,10,NA
2072,awt,araw1273,21,12,9,NA
2073,asn,xing1248,27,16,11,NA
2074,asu,toca1235,16,11,5,NA
2075,avv,avac1239,24,12,12,NA
2076,awe,awet1244,26,14,12,NA
2077,gui,east2555,24,12,12,NA
2078,gui,east2555,24,12,12,NA
2079,eme,emer1243,30,16,14,NA
2080,gvo,gavi1246,29,19,10,NA
2081,gvj,guaj1256,24,12,12,NA
2082,gub,guaj1255,22,15,7,NA
2083,gun,mbya1239,26,14,12,NA
2084,gug,para1311,30,18,12,NA
2085,gyr,guar1292,26,14,12,NA
2086,jua,juma1249,24,12,12,NA
2087,jur,juru1256,28,18,10,NA
2088,urb,urub1250,26,15,11,NA
2089,kgk,kaiw1246,26,14,12,NA
2090,kay,kama1373,26,14,12,NA
2091,ktn,kari1311,31,11,20,NA
2092,arr,karo1306,25,14,11,NA
2093,kyz,kaya1329,26,14,12,NA
2094,kyr,kuru1309,28,18,10,NA
2095,mpu,maku1278,20,10,10,NA
2096,myu,mund1330,37,17,20,NA
2097,yrl,nhen1239,23,19,4,NA
2098,omg,omag1248,18,13,5,NA
2099,pta,pait1247,27,15,12,NA
2100,pak,para1312,17,12,5,NA
2101,skf,saki1248,26,16,10,NA
2102,mav,sate1243,27,12,15,NA
2103,sru,suru1262,29,19,10,NA
2104,tpj,tapi1253,27,15,12,NA
2105,taf,tapi1254,23,13,10,NA
2106,tqb,temb1276,21,14,7,NA
2107,pah,tenh1241,26,14,12,NA
2108,tpr,tupa1250,29,14,15,NA
2109,tpn,tupi1273,25,13,12,NA
2110,urz,urue1240,26,14,12,NA
2111,oym,waya1270,25,14,11,NA
2112,oym,waya1270,26,14,12,NA
2113,xet,xeta1241,24,13,11,NA
2114,xiy,xipa1240,23,14,9,NA
2115,pto,zoee1240,26,14,12,NA
2116,srq,siri1273,30,18,12,NA
2117,yuq,yuqu1240,40,20,20,NA
2118,tba,aika1237,25,15,10,NA
2119,axg,mato1253,33,19,14,NA
2120,yau,yuwa1244,35,21,14,NA
2121,kxo,kano1245,26,12,14,NA
2122,kzw,kari1255,21,14,7,NA
2123,kuz,kunz1244,33,23,10,NA
2124,xwa,kwaz1243,35,19,16,NA
2125,yae,pume1238,38,23,15,NA
2126,cap,chip1262,51,41,10,NA
2127,ure,uruu1244,33,23,10,NA
2128,hto,mini1256,24,18,6,NA
2129,huu,muru1274,20,14,6,NA
2130,noj,nonu1241,26,20,6,NA
2131,oca,ocai1244,35,26,9,NA
2132,shb,nina1238,18,12,6,NA
2133,xsu,sanu1240,24,11,13,NA
2134,wca,yano1262,20,13,7,NA
2135,guu,yano1261,19,12,7,NA
2136,ceg,cham1315,37,21,16,NA
2137,ayo,ayor1240,30,20,10,NA
2138,anb,ando1255,25,15,10,NA
2139,arl,arab1268,29,19,10,NA
2140,iqu,iqui1243,19,11,8,NA
2141,zro,zapa1253,22,14,8,NA
2142,nhd,chir1286,29,17,12,NA
2143,,pisa1245,17,11,6,NA
2144,alc,qawa1238,24,18,6,NA
2145,ayr,cent2142,31,28,3,NA
2146,wca,yano1262,33,12,21,NA
2147,wca,yano1262,34,13,21,NA
2148,xsu,sanu1240,31,10,21,NA
2149,guu,yano1261,32,11,21,NA
2150,wca,yano1262,29,11,18,NA
2151,guu,yano1261,33,12,21,NA
2152,pcp,paca1246,20,16,4,NA
2153,yup,yukp1241,21,15,6,NA
2154,yup,yukp1241,18,12,6,NA
2155,trn,trin1274,30,18,12,NA
2156,amh,amha1245,68,61,7,0
2157,arb,stan1318,37,29,8,0
2158,aer,east2379,31,27,4,0
2159,asm,assa1263,33,23,10,0
2160,bcj,bard1255,25,18,7,0
2161,eus,basq1248,35,23,10,2
2162,ben,beng1280,72,49,23,0
2163,bul,bulg1262,30,23,7,0
2164,mya,nucl1310,56,33,19,4
2165,hak,hakk1236,47,26,16,5
2166,yue,yuec1235,48,21,21,6
2167,dan,dani1285,69,20,49,0
2168,dik,sout2832,63,20,39,4
2169,nld,dutc1256,37,22,15,0
2170,nld,dutc1256,56,22,33,1
2171,nld,dutc1256,51,25,25,1
2172,nld,dutc1256,54,24,30,0
2173,nld,dutc1256,58,22,36,0
2174,nld,dutc1256,57,24,33,0
2175,eng,stan1293,39,24,15,0
2176,eng,stan1293,39,24,15,0
2177,eng,stan1293,44,25,19,0
2178,eng,stan1293,41,24,16,1
2179,eng,stan1293,45,24,21,0
2180,eng,stan1293,39,24,15,0
2181,ekk,esto1258,54,45,9,0
2182,fra,stan1290,36,21,15,0
2183,kat,nucl1302,33,28,5,0
2184,deu,stan1295,40,21,19,0
2185,gsw,swis1247,56,27,29,0
2186,ell,mode1248,41,36,5,0
2187,ell,mode1248,23,18,5,0
2188,hau,haus1257,46,32,10,4
2189,heb,hebr1245,27,22,5,0
2190,hin,hind1269,74,63,11,0
2191,hun,hung1274,64,50,14,0
2192,ibo,nucl1417,35,24,8,3
2193,gle,iris1253,50,35,15,0
2194,lad,ladi1251,34,20,14,0
2195,ita,ital1282,70,39,31,0
2196,jpn,nucl1643,21,16,5,0
2197,kor,kore1280,48,20,28,0
2198,kun,kuna1268,34,23,8,3
2199,ers,ersu1241,61,51,8,2
2200,ltz,luxe1241,46,24,22,0
2201,mhe,besi1244,58,30,28,0
2202,mkv,mafe1237,24,19,5,0
2203,nrb,nara1262,59,43,10,6
2204,npi,nepa1254,74,53,21,0
2205,pes,west2369,29,23,6,0
2206,por,port1283,47,19,28,0
2207,por,port1283,47,20,27,0
2208,sml,cent2092,36,30,6,0
2209,slk,slov1269,44,29,15,0
2210,spa,stan1288,38,18,20,0
2211,nsm,sumi1235,41,32,6,3
2212,tsg,taus1251,23,20,3,0
2213,tem,timn1235,36,19,15,2
2214,ttr,tera1251,53,35,15,3
2215,tha,thai1261,47,21,21,5
2216,trq,sanm1298,48,31,8,9
2217,tur,nucl1301,36,24,12,0
2218,zai,isth1244,32,22,7,3
2219,bhh,bukh1238,29,23,6,0
2220,ker,kera1255,30,24,6,0
2221,zum,kumz1235,35,27,8,0
2222,coa,coco1260,27,19,8,0
2223,zsm,stan1306,30,24,6,0
2224,pdt,plau1238,55,28,27,0
2225,kxd,keda1250,22,18,4,0
2226,pjt,pitj1243,25,17,8,0
2227,psi,sout2672,40,29,11,0
2228,rmy,vlax1238,39,27,12,0
2229,shi,tach1250,74,71,3,0
2230,sxg,shix1238,66,51,13,2
2231,sxg,shix1238,67,51,14,2
2232,sxu,uppe1400,35,16,19,0
2233,vie,viet1252,45,21,16,8
2234,sje,pite1240,52,43,9,0
2235,sme,nort2671,74,63,11,0
2236,byw,belh1239,36,28,8,0
2237,huz,hunz1247,60,36,24,0
2238,evn,even1259,29,18,11,0
2239,hnj,hmon1264,61,48,13,0
2240,udm,udmu1245,36,29,7,0
2241,mhr,east2328,27,19,8,0
2242,yuy,east2337,42,28,14,0
2243,mdf,moks1248,40,33,7,0
2244,lit,lith1251,60,45,15,0
2245,mdf,moks1248,41,35,6,0
2246,lao,laoo1244,42,21,21,0
2247,rjs,rajb1243,43,34,9,0
2248,ekk,esto1258,26,17,9,0
2249,bqi,bakh1245,36,24,12,0
2250,ckb,cent1972,39,31,8,0
2251,inh,ingu1240,69,52,17,0
2252,eng,stan1293,44,24,20,0
2253,duo,dupa1235,21,15,6,0
2254,lzz,lazz1240,38,33,5,0
2255,dlg,dolg1241,42,22,20,0
2256,drh,dark1243,39,20,19,0
2257,jya,jiar1240,63,52,11,0
2258,jun,juan1238,37,19,18,0
2259,azb,sout2697,33,24,9,0
2260,sjd,kild1236,128,113,15,0
2261,rus,russ1263,42,36,6,0
2262,gle,iris1253,49,35,14,0
2263,loy,lowa1242,43,35,8,0
2264,sbu,stod1241,41,35,6,0
2265,dan,dani1285,26,15,11,0
2266,tgk,taji1245,29,23,6,0
2267,nru,yong1270,47,37,10,0
2268,udm,bese1243,33,25,8,0
2269,fra,stan1290,34,20,14,0
2270,isk,ishk1246,39,32,7,0
2271,kca,khan1273,25,16,9,0
2272,gsw,swis1247,55,26,29,0
2273,mrj,west2392,34,24,10,0
2274,ces,czec1258,40,27,13,0
2275,mlt,malt1254,35,24,11,0
2276,che,chec1245,67,39,28,0
2277,kan,nucl1305,44,34,10,0
2278,mwl,mira1251,49,22,27,0
2279,kca,khan1273,26,16,10,0
2280,tsj,tsha1245,39,32,7,0
2281,,,45,37,8,0
2282,lit,lith1251,59,45,14,0
2283,oss,osse1243,39,32,7,0
2284,jdt,jude1256,31,23,8,0
2285,lad,ladi1251,25,20,5,0
2286,ykg,nort2745,39,20,19,0
2287,kor,kore1280,38,21,17,0
2288,eve,even1260,36,18,18,0
2289,mnj,munj1244,44,35,9,0
2290,brh,brah1256,43,26,17,0
2291,ynk,nauk1242,22,18,4,0
2292,evn,even1259,25,17,8,0
2293,kxv,kuvi1243,37,22,15,0
2294,ths,thak1245,29,19,10,0
2295,unr,mund1320,28,23,5,0
2296,azj,nort2697,39,24,15,0
2297,itl,itel1242,32,27,5,0
2298,jih,puxi1242,66,36,30,0
2299,byh,bujh1238,47,31,16,0
2300,lzz,lazz1240,34,29,5,0
2301,kxs,kang1281,36,27,9,0
2302,mai,mait1250,51,26,25,0
2303,spa,stan1288,45,19,26,0
2304,roh,roma1326,46,27,19,0
2305,bfw,bond1245,42,21,21,0
2306,bft,balt1258,40,35,5,0
2307,xsr,sher1255,50,34,16,0
2308,spa,stan1288,25,18,7,0
2309,yue,yuec1235,41,19,22,0
2310,kbd,kaba1278,55,47,8,0
2311,lez,lezg1247,47,38,9,0
2312,dta,daur1238,57,45,12,0
2313,hut,huml1238,69,41,28,0
2314,tts,nort2741,32,20,12,0
2315,div,dhiv1236,39,27,12,0
2316,lit,lith1251,40,26,14,0
2317,bxr,russ1264,45,27,18,0
2318,kaa,kara1467,38,25,13,0
2319,lhu,lahu1253,46,24,22,0
2320,lao,laoo1244,33,21,12,0
2321,pbu,nort2646,33,22,11,0
2322,pst,cent1973,31,25,6,0
2323,hak,hakk1236,39,23,16,0
2324,oss,osse1243,47,40,7,0
2325,lij,ligu1248,45,24,21,0
2326,vot,voti1245,55,35,20,0
2327,khg,kham1282,62,44,18,0
2328,khg,kham1282,61,40,21,0
2329,ddo,dido1241,42,36,6,0
2330,wym,wymy1235,35,20,15,0
2331,gag,gaga1249,46,28,18,0
2332,pbu,nort2647,36,25,11,0
2333,sou,sout2746,35,21,14,0
2334,fur,friu1240,39,25,14,0
2335,lbe,lakk1252,68,58,10,0
2336,xug,kuni1268,25,20,5,0
2337,ltz,luxe1241,48,26,22,0
2338,mya,nucl1310,54,33,21,0
2339,mjt,saur1249,34,24,10,0
2340,eus,basq1248,30,23,7,0
2341,lzz,lazz1240,38,33,5,0
2342,npi,nepa1254,44,29,15,0
2343,rue,rusy1239,44,37,7,0
2344,gvr,guru1261,49,29,20,0
2345,bgn,west2368,44,24,20,0
2346,bqh,baim1244,66,40,26,0
2347,mhe,besi1244,58,30,28,0
2348,bgn,west2368,34,24,10,0
2349,ady,adyg1241,59,56,3,0
2350,dka,dakp1242,53,34,19,0
2351,oss,osse1243,44,37,7,0
2352,,lizu1234,58,50,8,0
2353,udm,udmu1245,36,28,8,0
2354,xub,bett1235,37,22,15,0
2355,kum,kumy1244,31,23,8,0
2356,chx,chan1310,48,21,27,0
2357,bho,bhoj1244,51,35,16,0
2358,aln,gheg1238,43,27,16,0
2359,hoc,hooo1248,35,22,13,0
2360,raw,rawa1265,34,20,14,0
2361,skb,saek1240,44,23,21,0
2362,ckt,chuk1273,20,14,6,0
2363,mkd,mace1250,32,26,6,0
2364,pcj,pare1266,26,16,10,0
2365,tsg,taus1251,23,20,3,0
2366,lbj,lada1244,38,33,5,0
2367,shn,shan1277,34,24,10,0
2368,bul,bulg1262,43,37,6,0
2369,spt,spit1240,40,33,7,0
2370,niv,gily1242,34,28,6,0
2371,lzz,lazz1240,38,33,5,0
2372,atv,nort2686,34,18,16,0
2373,tay,atay1247,24,18,6,0
2374,khb,luuu1242,39,21,18,0
2375,arg,arag1245,27,20,7,0
2376,kca,khan1273,36,26,10,0
2377,brh,brah1256,43,26,17,0
2378,fao,faro1244,36,16,20,0
2379,dzl,dzal1238,59,37,22,0
2380,bod,tibe1272,50,27,23,0
2381,eus,basq1250,43,29,14,0
2382,kir,kirg1245,37,21,16,0
2383,drd,darm1243,34,26,8,0
2384,kom,komi1277,37,29,8,0
2385,lao,laoo1244,33,21,12,0
2386,puo,puoc1238,38,20,18,0
2387,tel,telu1262,44,33,11,0
2388,,east2773,36,24,12,0
2389,oss,osse1243,47,40,7,0
2390,bbl,bats1242,51,33,18,0
2391,scp,hela1238,46,36,10,0
2392,sva,svan1243,47,30,17,0
2393,kgy,kyer1238,63,40,23,0
2394,dzo,dzon1239,58,32,26,0
2395,ket,kett1243,25,14,11,0
2396,vay,wayu1241,54,26,28,0
2397,pwn,paiw1248,25,21,4,0
2398,deu,stan1295,40,24,16,0
2399,ydd,east2295,37,24,13,0
2400,udm,udmu1245,37,28,9,0
2401,kbd,kaba1278,63,55,8,0
2402,yrk,nene1249,35,27,8,0
2403,kdr,kara1464,37,29,8,0
2404,vav,varl1238,46,28,18,0
2405,nld,dutc1256,43,18,25,0
2406,cym,wels1247,48,29,19,0
2407,jya,japh1234,58,50,8,0
2408,oss,osse1243,47,40,7,0
2409,xmf,ming1252,36,31,5,0
2410,lzz,lazz1240,36,29,7,0
